x,y,z
-193.739503,39.148765,213.640432
-192.779592,39.192878,213.447039
-191.820050,39.189603,213.257617
-190.859450,39.165328,213.069711
-189.896580,39.146330,212.880924
-188.930444,39.158763,212.688906
-187.958749,39.262844,212.488253
-187.021178,38.534242,212.362814
-186.030983,39.009614,212.127975
-185.014850,40.192328,211.829846
-183.974394,42.211377,211.458141
-182.926350,44.798897,211.038194
-133.101941,43.159956,201.323158
-132.293471,44.967919,201.014671
-131.502029,47.080105,200.684536
-130.718340,49.050658,200.367579
-129.920122,50.200605,200.115224
-129.080602,49.805375,199.981757
-122.567628,49.441363,198.724137
-121.762326,49.182427,198.586228
-120.964785,49.078297,198.437124
-120.191623,49.708526,198.232456
-119.426112,50.463327,198.019059
-118.645604,50.607426,197.852911
-117.887678,51.367727,197.640561
-117.148897,52.579609,197.394864
-116.418925,53.887976,197.142975
-115.681193,54.840235,196.918832
-114.941229,55.622279,196.708245
-114.192191,56.075857,196.522872
-113.482514,57.423139,196.271795
-112.754458,58.210464,196.063128
-111.979140,57.793886,195.944108
-111.156696,56.102000,195.920635
-110.330626,54.082035,195.923421
-74.070803,48.623339,189.204052
-73.422857,47.013490,189.208329
-72.782695,45.589974,189.198825
-72.154281,44.772703,189.141794
-71.536797,44.659628,189.029021
-70.931731,45.414906,188.847302
-70.319051,45.416487,188.726051
-69.707295,45.353066,188.610328
-69.098275,45.371652,188.488403
-68.491638,45.447180,188.362266
-67.886398,45.500449,188.238236
-67.284383,45.683827,188.104145
-66.683779,45.848953,187.971834
-66.085873,46.102373,187.832796
-65.490034,46.392185,187.691175
-64.896060,46.702483,187.548238
-64.302379,46.910440,187.413774
-63.708939,47.014738,187.287880
-63.116373,47.066142,187.166509
-62.524515,47.051061,187.050744
-61.932964,46.935309,186.943319
-61.343791,46.887928,186.830741
-60.756673,46.886124,186.714822
-60.171645,46.935808,186.595082
-59.588922,47.057714,186.469860
-59.007999,47.210331,186.342468
-58.427804,47.303204,186.220132
-57.848580,47.357565,186.101156
-57.270196,47.362229,185.986431
-56.692429,47.296711,185.877600
-56.115439,47.173126,185.773696
-55.540439,47.101841,185.665886
-54.966992,47.045598,185.557145
-54.395151,47.011764,185.446880
-53.824864,46.997395,185.335322
-53.256133,47.004718,185.222287
-52.688959,47.035955,185.107594
-52.123346,47.093324,184.991060
